1	880181	880436	2	2	1	1	0	41
1	889273	889383	2	2	1	1	0	68
1	889463	891302	2	2	1	1	0	4
1	970705	976044	1	1	1	1	0	43
1	981257	981343	1	1	1	1	0	58
1	984440	984615	1	1	1	1	0	45
1	984832	984945	1	1	1	1	0	68
1	985418	985612	1	1	1	1	0	28
1	1154308	1158623	2	2	1	1	0	47
1	1158738	1159211	2	2	1	1	0	33
1	1159349	1163847	2	2	1	1	0	44
1	1192511	1192587	2	2	1	1	0	29
1	1198767	1203241	2	2	1	1	0	13
1	1203373	1209045	2	2	1	1	0	7
1	1235583	1235888	2	2	1	1	0	15
1	1325944	1326145	2	2	1	1	0	20
1	1337637	1341188	2	2	1	1	0	38
1	1455998	1458123	1	1	1	1	0	38
1	1458948	1459218	1	1	1	1	0	46
1	1480383	1500152	2	2	1	1	0	61
1	1500297	1509857	2	2	1	1	0	32
1	1562380	1562453	1	1	1	1	0	20
1	1562588	1562675	1	3	1	1	0	49
1	1685648	1685722	2	2	1	1	0	37
1	1736021	1737913	2	2	1	1	0	64
1	1737978	1747194	2	2	1	2	0	65
1	1747302	1749275	2	2	1	1	0	39
1	1749315	1756835	2	2	1	1	0	36
1	2236025	2237458	1	1	1	1	0	40
1	2237690	2238015	1	1	1	1	0	36
1	2330954	2332295	1	1	1	1	0	62
1	2332375	2333645	1	1	1	1	0	63
1	3659755	3662170	2	2	1	1	0	69
1	6246877	6252989	2	2	1	4	0	47
1	6253115	6257711	2	2	1	5	0	72
1	6257817	6259621	2	2	1	2	0	15
1	6341347	6354923	2	2	1	1	0	69
1	6845636	6880240	1	1	1	1	0	37
1	6880311	6885151	1	1	1	1	0	70
1	8031024	8037711	1	1	1	1	0	67
1	8037799	8044953	1	1	1	1	0	38
1	8923005	8923293	2	2	1	1	0	7
1	8923403	8923949	2	2	1	2	0	69
1	8924152	8925343	2	2	1	3	0	65
1	8925542	8926337	2	2	1	3	0	66
1	8926561	8927175	2	2	1	1	0	20
1	8927310	8928046	2	2	1	2	0	9
1	8932046	8934882	2	2	1	3	0	57
1	8934977	8938638	2	2	1	6	0	67
1	9416645	9427506	1	1	1	1	0	55
1	9809705	9809821	2	2	1	1	0	65
1	9809972	9811530	2	2	1	1	0	69
1	10195245	10197124	1	1	1	1	0	58
1	10336458	10338043	1	1	1	1	0	36
1	10357305	10363220	1	1	1	1	0	49
1	10435105	10435312	1	1	1	1	0	65
1	10471610	10473118	1	1	1	1	0	70
1	10473309	10477043	1	1	1	2	0	68
1	11114943	11115018	2	2	1	1	0	39
1	11273624	11276204	2	2	1	1	0	21
1	11276292	11288724	2	2	1	1	0	66
1	11308152	11313895	2	2	1	1	0	29
1	11734874	11735138	2	2	1	1	0	43
1	12027149	12030726	1	1	1	1	0	44
1	12030874	12032928	1	1	1	1	0	13
1	12331182	12333059	1	1	1	1	0	73
1	12333193	12335881	1	1	1	1	0	29
1	12338096	12339555	1	1	1	1	0	38
1	12640695	12677158	2	2	1	1	0	21
1	15671687	15671911	1	1	1	1	0	73
1	17318898	17318980	2	2	1	1	0	30
1	17345454	17349102	2	2	1	1	0	60
1	17349226	17350467	2	2	1	1	0	54
1	17739675	17740032	2	2	1	1	0	24
1	17740214	17742975	2	2	1	1	0	32
1	17755696	17764725	2	2	1	1	0	10
1	17983204	17990941	1	1	1	1	0	65
1	19404561	19407842	2	2	1	1	0	6
1	19427068	19428013	2	2	1	1	0	46
1	19428136	19430577	2	2	1	1	0	69
1	19482163	19482764	2	2	1	1	0	29
1	19511781	19513033	2	2	1	2	0	24
1	19513152	19513657	2	2	1	1	0	48
1	19523760	19524163	2	2	1	1	0	62
1	19524544	19525034	2	2	1	1	0	60
1	19546193	19547257	2	2	1	1	0	49
1	19712121	19746154	2	2	1	1	0	44
1	19746245	19811929	2	2	1	1	0	11
1	19923604	19948593	1	1	1	2	0	48
1	19948642	19949967	1	1	1	2	0	48
1	19950078	19952880	1	1	1	1	0	46
1	20980268	20980715	2	2	1	1	0	44
1	20980865	20981106	2	2	1	1	0	66
1	20981201	20981932	2	2	1	2	0	33
1	20982028	20982168	2	2	1	2	0	39
1	20982273	20982593	2	2	1	1	0	56
1	21187011	21188720	2	2	1	1	0	3
1	21191206	21191608	2	2	1	1	0	24
1	21191756	21205815	2	2	1	1	0	47
1	21585333	21586763	2	2	1	1	0	25
1	21599405	21605683	2	2	1	1	0	68
1	22186496	22186669	2	2	1	1	0	14
1	22186729	22188249	2	2	1	1	0	59
1	22188609	22190592	2	2	1	1	0	12
1	22190707	22191335	2	2	1	1	0	23
1	22405077	22408214	1	1	1	1	1	73
1	22413042	22413161	1	1	1	3	0	64
1	22413360	22417920	1	1	1	1	0	53
1	23380333	23381561	1	1	1	1	0	46
1	23382532	23383976	1	1	1	1	0	19
1	23384059	23385565	1	1	1	1	0	4
1	23385661	23395031	1	1	1	1	0	56
1	23399897	23403720	1	1	1	1	0	5
1	23408067	23408712	1	1	1	1	0	69
1	23408860	23409671	1	1	1	1	0	60
1	23645182	23648020	2	2	1	1	0	7
1	24019250	24020296	1	1	1	1	0	38
1	24020404	24021149	1	1	1	1	0	26
1	24021282	24022287	1	1	1	1	0	43
1	24022399	24022833	1	1	1	4	0	54
1	24080746	24080852	1	1	1	1	0	14
1	24082876	24083442	1	1	1	1	0	45
1	24083616	24086001	1	1	1	1	0	68
1	24301568	24305202	2	6	1	0	1	52
1	24305308	24306680	2	2	1	0	1	75
1	24718170	24727808	2	2	1	1	0	6
1	25140711	25153500	1	1	1	1	0	55
1	25153608	25166350	1	1	1	1	0	41
1	26139284	26140371	1	1	1	1	0	13
1	26140485	26140567	1	1	1	1	0	31
1	26140670	26142038	1	1	1	1	0	8
1	26156322	26158411	1	1	1	1	0	8
1	26227579	26227981	2	2	1	1	0	20
1	26606695	26607255	1	1	1	1	0	72
1	26799119	26799973	1	1	1	2	0	45
1	26800019	26800193	1	1	1	1	0	18
1	26800224	26800575	1	1	1	2	0	30
1	26800627	26801062	1	1	1	4	0	51
1	27058096	27059166	1	1	1	1	0	40
1	27087588	27087874	1	1	1	1	0	28
1	27087965	27088642	1	1	1	1	0	30
1	27097818	27098990	1	1	1	1	0	58
1	27099479	27099836	1	1	1	1	0	39
1	27248421	27250579	1	1	1	1	0	31
1	27250658	27267947	1	1	1	1	0	57
1	27271965	27272058	1	1	1	3	0	75
1	27272178	27272620	1	1	1	2	0	30
1	27682992	27683080	2	2	1	1	0	18
1	27685358	27685907	2	2	1	1	0	35
1	27686860	27687195	2	2	1	1	0	66
1	28136801	28138673	1	1	1	1	0	24
1	28138780	28144361	1	1	1	1	0	21
1	28146244	28148741	1	1	1	1	0	21
1	28555535	28559431	2	2	1	1	0	22
1	28562782	28562871	1	1	1	1	0	18
1	28562964	28564347	1	1	1	1	0	38
1	29362436	29365765	1	1	1	1	0	34
1	29379825	29386933	1	1	1	1	0	8
1	31754344	31762100	2	2	1	1	0	42
1	32096444	32098095	2	2	1	1	0	11
1	32131537	32131637	2	2	1	1	0	43
1	32131683	32133175	2	2	1	1	0	4
1	32163774	32164083	2	2	1	1	0	34
