1	858842	860030	2	2	1	1	0	21
1	892406	892478	2	2	1	1	0	64
1	892654	894308	2	2	1	2	0	71
1	980658	980738	1	1	1	1	0	55
1	980904	981112	1	1	1	1	0	24
1	982338	982706	1	1	1	1	0	18
1	985710	985806	1	1	1	1	0	68
1	985972	986105	1	1	1	1	0	23
1	1154014	1154148	2	2	1	1	0	45
1	1231319	1231394	2	2	1	1	0	3
1	1231490	1231590	2	2	1	1	0	43
1	1235583	1235888	2	2	1	1	0	18
1	1247305	1247397	2	2	1	1	0	21
1	1254905	1255835	2	2	1	1	0	55
1	1255910	1256375	2	2	1	1	0	29
1	1256474	1259960	2	2	1	1	0	24
1	1500297	1509857	2	2	1	1	0	56
1	1685648	1685722	2	2	1	1	0	43
1	1685823	1685982	2	2	1	1	0	75
1	1688048	1688619	2	4	1	1	0	3
1	1724751	1735857	2	2	1	1	0	65
1	1736021	1737913	2	2	1	2	0	58
1	1737978	1747194	2	2	1	2	0	52
1	1747302	1749275	2	2	1	2	0	39
1	1749315	1756835	2	2	1	2	0	39
1	2237690	2238015	1	1	1	1	0	36
1	2304031	2305899	2	2	1	1	0	13
1	2305997	2316416	2	2	1	1	0	52
1	2330954	2332295	1	1	1	1	0	45
1	2338059	2338158	2	2	1	1	0	34
1	3697901	3698075	2	2	1	1	0	21
1	3698166	3699224	2	2	1	1	0	41
1	3699328	3700559	2	2	1	1	0	21
1	3700676	3701650	2	2	1	1	0	12
1	6246877	6252989	2	2	1	1	0	14
1	6253115	6257711	2	2	1	4	0	63
1	6604983	6605104	2	2	1	1	0	14
1	6605241	6609630	2	2	1	1	0	9
1	6698425	6699961	2	2	1	1	0	18
1	6700118	6704617	2	2	1	1	0	20
1	8022936	8025383	1	1	1	1	0	60
1	8029465	8030953	1	1	1	1	0	20
1	8031024	8037711	1	1	1	1	0	61
1	8422905	8424115	2	2	1	1	0	51
1	8426035	8482786	2	2	1	1	0	32
1	8482868	8525984	2	2	1	1	0	28
1	8526084	8555122	2	2	1	1	0	69
1	8921489	8922945	2	2	1	2	0	40
1	8923005	8923293	2	2	1	4	0	50
1	8923403	8923949	2	2	1	4	0	62
1	8924152	8925343	2	2	1	5	0	51
1	8925542	8926337	2	2	1	3	0	68
1	8926561	8927175	2	2	1	4	0	15
1	8927310	8928046	2	2	1	5	0	67
1	8928117	8930510	2	2	1	2	0	59
1	8930570	8931949	2	2	1	2	0	44
1	8932046	8934882	2	2	1	1	0	67
1	8934977	8938638	2	2	1	5	0	65
1	9599807	9613683	1	1	1	1	0	39
1	9640293	9642356	1	1	1	1	0	62
1	9795674	9795942	2	2	1	1	0	43
1	9796101	9797555	2	2	1	2	0	57
1	9797613	9801151	2	2	1	2	0	56
1	9815368	9833329	2	2	1	1	0	38
1	9833453	9883700	2	2	1	1	0	16
1	9994919	9995549	2	2	1	1	0	38
1	9995686	9996576	2	2	1	1	0	67
1	10209341	10211383	1	1	1	1	0	59
1	10218541	10221199	1	1	1	1	0	59
1	10459183	10459685	1	1	1	1	0	4
1	10459762	10460449	1	1	1	1	0	37
1	10464337	10468127	1	1	1	1	0	6
1	10468198	10471474	1	3	1	1	0	70
1	10471610	10473118	1	1	1	1	0	23
1	10478983	10479473	1	1	1	1	0	13
1	10479597	10479686	1	1	1	1	0	15
1	11078931	11080485	1	1	1	1	0	29
1	11147649	11147856	2	2	1	1	0	64
1	11158214	11159777	2	2	1	1	0	43
1	11188610	11188911	2	2	1	1	0	12
1	11189009	11189794	2	2	1	1	0	26
1	11259761	11264617	2	2	1	1	0	25
1	11264761	11269368	2	4	1	1	0	27
1	11272532	11272852	2	2	1	1	0	30
1	11288976	11290981	2	2	1	1	0	46
1	11291492	11292492	2	2	1	1	0	20
1	11292586	11293454	2	2	1	1	0	28
1	11293545	11294199	2	2	1	1	0	54
1	11736198	11736904	2	2	1	1	0	38
1	11772023	11772396	1	1	1	1	0	13
1	12026374	12027043	1	1	1	1	0	31
1	12042172	12049221	1	1	1	1	0	28
1	12064176	12064565	1	1	1	1	0	29
1	12064671	12064881	1	1	1	1	0	17
1	12064985	12065767	1	1	1	1	0	21
1	12333193	12335881	1	1	1	1	0	4
1	12567148	12568946	1	1	1	1	0	19
1	16174646	16199310	1	1	1	1	0	7
1	16268748	16268825	2	2	1	1	0	32
1	16268916	16269023	2	2	1	1	0	39
1	16269690	16269893	2	2	1	1	0	15
1	16270015	16270093	2	2	1	1	0	38
1	16458366	16458558	2	2	1	1	0	46
1	16458769	16458872	2	2	1	1	0	46
1	16461685	16462149	2	2	1	1	0	21
1	16475543	16477390	2	2	1	1	0	13
1	16477459	16482342	2	2	1	1	0	66
1	16531672	16531845	2	2	1	1	0	30
1	16531921	16532032	2	2	1	1	0	34
1	16532579	16532674	2	2	1	1	0	52
1	17303691	17304731	2	2	1	1	0	50
1	17355232	17359554	2	2	1	1	0	43
1	17359641	17371255	2	2	1	1	0	41
1	17747325	17748698	2	2	1	1	0	48
1	19238578	19243396	2	2	1	1	0	66
1	19243537	19244855	2	2	1	1	0	43
1	19436718	19436873	2	2	1	1	0	67
1	19468272	19470473	2	2	1	1	0	56
1	19484492	19486604	2	2	1	1	0	69
1	19493726	19494520	2	2	1	1	0	69
1	19497378	19499357	2	2	1	1	0	29
1	19500116	19500812	2	2	1	1	0	69
1	19500942	19501447	2	2	1	1	0	11
1	19501528	19503085	2	2	1	1	0	60
1	19518873	19518974	2	2	1	1	0	46
1	19519035	19519926	2	2	1	1	0	52
1	19547343	19549117	2	2	1	1	0	68
1	19578358	19581275	1	1	1	1	0	14
1	19581335	19582441	1	1	1	1	0	15
1	19948642	19949967	1	1	1	1	0	36
1	19950078	19952880	1	1	1	2	0	66
1	20982028	20982168	2	2	1	1	0	34
1	21071585	21072035	2	2	1	1	0	38
1	21076376	21083658	2	2	1	1	0	3
1	21083750	21091869	2	2	1	1	0	53
1	21616650	21616856	2	2	1	1	0	65
1	21936140	21936612	2	2	1	1	0	29
1	21938075	21938208	2	2	1	1	0	44
1	22030112	22030754	2	2	1	1	0	53
1	22032331	22032618	2	2	1	1	0	9
1	22032681	22032959	2	2	1	1	0	62
1	22079145	22079484	2	2	1	1	0	65
1	22154920	22155327	2	2	1	1	0	22
1	22155573	22155875	2	2	1	1	0	74
1	22213828	22213912	2	2	1	1	0	67
1	23346441	23356961	1	1	1	1	0	57
1	23357128	23376879	1	1	1	1	0	28
1	23384059	23385565	1	1	1	3	0	74
1	23385661	23395031	1	1	1	1	0	19
1	23395175	23395553	1	1	1	1	0	13
1	23399897	23403720	1	1	1	1	0	54
1	23403854	23405482	1	1	1	1	0	29
1	23415547	23417682	2	2	1	1	0	16
1	23637816	23640045	2	2	1	1	0	52
1	24018320	24019098	1	1	1	1	0	11
1	24019250	24020296	1	1	1	3	0	70
1	24020404	24021149	1	1	1	1	0	7
1	24021282	24022287	1	1	1	7	0	64
1	24022399	24022833	1	1	1	5	0	59
1	24078521	24078896	1	1	1	1	0	24
1	24079009	24080589	1	1	1	1	0	10
1	24119251	24119497	1	1	1	1	0	32
1	24119530	24119640	1	1	1	1	0	32
1	24287625	24287929	1	1	1	0	1	57
1	24857882	24859572	1	1	1	1	0	64
1	24978104	24978924	1	3	1	1	0	5
1	24996807	24997876	1	1	1	1	0	67
1	25153608	25166350	1	1	1	1	0	75
1	25166533	25167263	1	1	1	1	0	44
1	25870278	25880412	1	1	1	1	0	30
1	25889645	25890151	1	1	1	1	0	49
1	26227579	26227981	2	2	1	5	0	60
1	26228174	26230131	2	2	1	3	0	67
1	26230305	26231154	2	2	1	6	0	62
1	26231230	26232879	2	2	1	2	0	21
1	26560802	26566252	1	1	1	1	0	48
1	26570810	26581661	1	1	1	1	0	51
1	26606695	26607255	1	1	1	1	0	60
1	26799119	26799973	1	1	1	5	0	45
1	26800019	26800193	1	1	1	3	0	30
1	26800224	26800575	1	1	1	4	0	30
1	26800627	26801062	1	1	1	4	0	51
1	26801159	26801603	1	1	1	3	0	64
1	27024032	27056141	1	1	1	1	0	14
1	27176930	27177048	1	1	1	1	0	42
1	27177098	27177619	1	5	1	1	0	49
1	27268310	27269150	1	1	1	1	0	19
1	27269268	27269361	1	1	1	1	0	4
1	27272178	27272620	1	1	1	2	0	58
1	27618889	27620512	1	1	1	1	0	62
1	28527882	28530257	2	2	1	1	0	67
1	28530334	28531768	2	2	1	2	0	15
1	28531861	28534852	2	2	1	2	0	53
1	28534925	28536482	2	2	1	2	0	57
1	28555535	28559431	2	2	1	1	0	22
1	28562782	28562871	1	1	1	1	0	42
1	28562964	28564347	1	1	1	1	0	35
1	28832597	28834639	1	1	1	1	0	32
1	28834673	28835341	1	1	1	1	0	33
1	28858863	28861561	1	1	1	1	0	32
1	28861659	28861769	1	1	1	1	0	41
1	28863412	28864343	1	1	1	1	0	55
1	29320055	29338376	1	1	1	1	0	43
1	29338420	29342203	1	1	1	1	0	38
1	29435950	29438879	1	1	1	1	0	40
1	29438961	29442210	1	1	1	1	0	62
1	31414120	31414844	2	2	1	1	0	56
1	31414971	31418192	2	2	1	1	0	46
1	31426829	31437520	2	2	1	1	0	48
1	31447650	31452908	2	2	1	1	0	65
1	32154104	32154461	2	2	1	1	0	12
1	32154573	32154650	2	2	1	1	0	17
1	32155453	32155967	2	2	1	1	0	27
1	32155995	32156129	2	2	1	1	0	27
1	32156175	32156788	2	2	1	1	0	40
1	32503638	32504152	1	1	1	1	0	27
1	32504221	32505115	1	1	1	1	0	56
1	32505175	32508127	1	1	1	1	0	3
1	32688232	32689634	1	1	1	1	0	39
1	32689723	32690010	1	1	1	1	0	50
1	32690077	32691771	1	1	1	1	0	23
1	32691922	32692003	1	1	1	1	0	13
1	32692132	32694099	1	1	1	1	0	10
1	32694211	32694327	1	1	1	2	0	69
1	32694810	32696527	1	1	1	1	0	16
1	32696621	32696715	1	1	1	2	0	51
1	32797844	32798301	1	1	1	2	0	46
1	32798351	32798617	1	1	1	2	0	49
1	32800699	32801547	2	2	1	1	0	60
1	32849541	32852379	2	2	1	1	0	60
1	33117663	33123027	1	1	1	1	0	37
1	33123174	33133825	1	1	1	2	0	67
1	33134959	33135086	1	1	1	1	0	7
1	33135165	33138050	1	1	1	1	0	25
1	33272213	33276191	2	2	1	1	0	31
1	33276368	33276511	2	2	1	1	0	30
1	33415376	33429651	2	2	1	1	0	60
1	33760907	33764530	1	1	1	1	0	5
1	35652724	35652803	2	2	1	2	0	49
1	35652853	35653573	2	2	1	1	0	34
1	35653692	35654603	2	2	1	3	0	59
1	35654689	35654786	2	2	1	2	0	44
1	35656195	35656294	2	2	1	1	0	63
1	35657131	35657822	2	2	1	1	0	29
1	35825048	35826794	1	1	1	1	0	42
1	35873761	35879572	1	1	1	2	0	46
1	35879685	35881066	1	1	1	2	0	48
1	35884174	35885070	1	1	1	1	0	63
1	36096946	36101910	2	2	1	1	0	39
1	36214206	36215067	2	2	1	1	0	6
1	36215133	36215233	2	2	1	1	0	63
1	36217108	36219345	2	2	1	2	0	71
1	36359773	36359915	1	1	1	1	0	31
1	36360004	36360722	1	1	1	1	0	32
1	36603580	36605320	2	2	1	1	0	45
1	36636917	36637113	1	1	1	1	0	35
1	36645159	36645266	1	1	1	1	0	25
1	36645358	36645474	1	1	1	1	0	34
1	36645669	36645848	1	1	1	1	0	33
1	36752872	36754660	1	3	1	1	0	23
1	36767298	36769396	1	1	1	1	0	63
1	36809866	36814300	2	2	1	1	0	16
1	36823984	36824337	2	2	1	1	0	70
1	36857206	36857958	2	2	1	1	0	16
1	36858089	36859148	2	2	1	1	0	44
1	38435137	38435242	2	2	1	1	0	17
1	38446397	38447400	2	2	1	1	0	32
1	38447484	38449840	2	2	1	2	0	46
1	38449933	38450378	2	2	1	2	0	65
1	38450452	38453244	2	2	1	1	0	10
1	39494613	39500063	1	1	1	1	0	52
1	39696916	39715685	1	1	1	1	0	39
1	39715776	39719969	1	1	1	1	0	22
1	39720048	39723607	1	1	1	1	0	57
1	39781364	39782062	1	1	1	1	0	51
1	39823566	39824368	1	1	1	1	0	55
1	39824546	39824812	1	1	1	1	0	26
1	39835859	39838150	1	1	1	1	0	20
1	39880150	39888045	1	1	1	1	0	3
1	39888208	39888401	1	1	1	1	0	8
1	39889867	39893126	1	1	1	1	0	41
